ensembl_gene_id	go_id
193	FBgn0029878	GO:0005515
194	FBgn0026324	GO:0005669
195	FBgn0026324	GO:0006367
196	FBgn0026324	GO:0005634
197	FBgn0026324	GO:0043966
198	FBgn0026324	GO:0005737
199	FBgn0026324	GO:0000124
200	FBgn0026324	GO:0006352
201	FBgn0026324	GO:0005515
202	FBgn0026324	GO:0016251
203	FBti0061104	
204	FBgn0031255	GO:0005929
205	FBgn0031255	GO:0034464
206	FBgn0031255	GO:0060271
207	FBgn0031255	GO:0036064
208	FBgn0031255	GO:0097730
209	FBgn0031255	GO:1905515
210	FBgn0031255	GO:0005515
211	FBgn0031255	GO:0003674
212	FBgn0266224	
213	FBgn0000566	GO:0005737
214	FBgn0000566	GO:0030170
215	FBgn0000566	GO:0004123
216	FBgn0000566	GO:0019346
217	FBgn0000566	GO:0016846
218	FBgn0000566	GO:0080146
219	FBgn0000566	GO:0044540
220	FBgn0000566	GO:0000096
221	FBgn0000566	GO:0006750
222	FBgn0000566	GO:0019343
223	FBgn0000566	GO:0003824
224	FBgn0000566	GO:0016829
225	FBgn0000566	GO:0019344
226	FBgn0053878	GO:0046982
227	FBgn0053878	GO:0005634
228	FBgn0053878	GO:0000786
229	FBgn0053878	GO:0006333
230	FBgn0053878	GO:0006334
231	FBgn0053878	GO:0003677
232	FBgn0053878	GO:0044877
233	FBgn0053878	GO:0005694
234	FBgn0053878	GO:0005515
235	FBti0020188	
236	FBgn0030665	GO:0003674
237	FBgn0030665	GO:0008150
238	FBgn0030665	GO:0005575
239	FBgn0036597	
240	FBti0063456	
241	FBgn0033019	GO:0043044
242	FBgn0033019	GO:0031011
243	FBgn0033019	GO:0006338
244	FBti0059766	
245	FBgn0035687	GO:0005634
246	FBgn0035687	GO:0010468
247	FBgn0035687	GO:0003682
248	FBgn0035687	GO:0000122
249	FBgn0035687	GO:0045944
250	FBgn0267986	
251	FBgn0260986	GO:0007143
252	FBgn0260986	GO:0008017
253	FBgn0260986	GO:0007052
254	FBgn0260986	GO:0032837
255	FBgn0260986	GO:0005827
256	FBgn0260986	GO:0005828
257	FBgn0260986	GO:0016321
258	FBgn0260986	GO:0001578
259	FBgn0260986	GO:0000212
260	FBgn0260986	GO:0007131
261	FBgn0260986	GO:0005819
262	FBgn0260986	GO:0045143
263	FBgn0260986	GO:0072686
264	FBgn0260986	GO:0005737
265	FBgn0260986	GO:0005856
266	FBti0062408	
267	FBti0061285	
268	FBti0061030	
269	FBgn0035921	
270	FBti0063420	
271	FBgn0262960	GO:0003674
272	FBgn0262960	GO:0008150
273	FBgn0262960	GO:0005575
274	FBgn0003448	GO:0045944
275	FBgn0003448	GO:0005634
276	FBgn0003448	GO:0046872
277	FBgn0003448	GO:0003677
278	FBgn0003448	GO:0000122
279	FBgn0003448	GO:0006355
280	FBgn0003448	GO:0007370
281	FBgn0003448	GO:0045892
282	FBgn0003448	GO:2000177
283	FBgn0003448	GO:0007443
284	FBgn0003448	GO:0055059
285	FBgn0003448	GO:0007499
286	FBgn0003448	GO:0000976
287	FBgn0003448	GO:0007417
288	FBgn0003448	GO:0000977
289	FBgn0003448	GO:0003700
290	FBgn0003448	GO:0031065
291	FBgn0003448	GO:0010004
292	FBgn0003448	GO:0048749
293	FBgn0003448	GO:0043565
294	FBgn0003448	GO:0045893
295	FBgn0003448	GO:0007498
296	FBgn0003448	GO:0070491
297	FBgn0003448	GO:0000978
298	FBgn0003448	GO:0000981
299	FBgn0003448	GO:0007275
300	FBgn0003448	GO:0005515
301	FBgn0003448	GO:0003714
302	FBti0064057	
303	FBti0060272	
304	FBti0064281	
305	FBgn0040747	GO:0003674
306	FBgn0040747	GO:0008150
307	FBgn0040747	GO:0005575
308	FBgn0036211	GO:0016021
309	FBgn0036211	GO:0012505
310	FBgn0036211	GO:0004128
311	FBgn0036211	GO:0071949
312	FBgn0036211	GO:0016491
313	FBgn0036211	GO:0055114
314	FBgn0036211	GO:0016020
315	FBgn0036211	GO:0010883
316	FBgn0036211	GO:0006890
317	FBgn0036211	GO:0030126
318	FBgn0036090	GO:0016021
319	FBgn0036090	GO:0005737
320	FBgn0036090	GO:0071595
321	FBgn0036090	GO:0035307
322	FBgn0036090	GO:0010867
323	FBgn0036090	GO:0006629
324	FBgn0036090	GO:0031965
325	FBgn0036090	GO:0005634
326	FBgn0036090	GO:0016020
327	FBgn0036090	GO:0003674
328	FBgn0036090	GO:0008150
329	FBgn0036090	GO:0005575
330	FBgn0020307	GO:0005634
331	FBgn0020307	GO:0005829
332	FBgn0020307	GO:0003677
333	FBgn0020307	GO:0000122
334	FBgn0020307	GO:0006355
335	FBgn0020307	GO:0000977
336	FBgn0020307	GO:0003700
337	FBgn0020307	GO:0016348
338	FBgn0020307	GO:0007476
339	FBgn0020307	GO:0015677
340	FBgn0020307	GO:0007494
341	FBgn0020307	GO:0048608
342	FBgn0020307	GO:0006357
343	FBgn0020307	GO:0006338
344	FBgn0020307	GO:0000978
345	FBgn0020307	GO:0000981
346	FBgn0052357	
347	FBgn0031268	GO:0016021
348	FBgn0031268	GO:0005737
349	FBgn0031268	GO:0035633
350	FBgn0031268	GO:0035151
351	FBgn0031268	GO:0060856
352	FBgn0031268	GO:0019991
353	FBgn0031268	GO:0042060
354	FBgn0031268	GO:0016020
355	FBgn0027495	GO:0005634
356	FBgn0027495	GO:0005737
357	FBgn0027495	GO:0042051
358	FBgn0027495	GO:0042826
359	FBgn0027495	GO:0010629
360	FBgn0027495	GO:0005515
361	FBtr0304352_df_nrg	
362	FBgn0261504	
363	FBtr0304529_df_nrg	
364	FBgn0003378	GO:0062130
365	FBgn0003378	GO:0007594
366	FBti0060049	
367	FBti0020084	
368	FBti0060696	
369	FBgn0037610	GO:0003723
370	FBgn0037610	GO:0005759
371	FBgn0037610	GO:0016226
372	FBgn0037610	GO:0005515
373	FBgn0032294	GO:0016021
374	FBgn0032294	GO:0046961
375	FBgn0032294	GO:0000220
376	FBgn0032294	GO:0005774
377	FBgn0032294	GO:1902600
378	FBgn0032294	GO:0015078
379	FBgn0032294	GO:0033179
380	FBgn0032294	GO:0033177
381	FBgn0032294	GO:0016020
382	FBgn0032294	GO:0006811
383	FBgn0032294	GO:0005773
384	FBti0019256	
385	FBti0063379	
386	FBti0018927	
387	FBgn0036882	GO:0030424
388	FBgn0036882	GO:0005634
389	FBgn0036882	GO:0005737
390	FBgn0036882	GO:0035371
391	FBgn0036882	GO:0031122
392	FBgn0036882	GO:0000922
393	FBgn0036882	GO:0000776
394	FBgn0036882	GO:0000132
395	FBgn0036882	GO:0030286
396	FBgn0036882	GO:0051010
397	FBgn0036882	GO:0003774
398	FBgn0036882	GO:0007097
399	FBgn0036882	GO:0005875
400	FBgn0036882	GO:0005856
401	FBti0019585	
402	FBti0062640	
403	FBgn0037120	GO:0005634
404	FBgn0037120	GO:0010468
405	FBgn0037120	GO:0000978
406	FBgn0037120	GO:0006357
407	FBgn0037120	GO:0001228
408	FBgn0037120	GO:0045944
409	FBgn0037120	GO:0000977
410	FBgn0037120	GO:0000981
411	FBgn0037120	GO:0008270
412	FBgn0263092	
413	FBti0063759	
414	FBti0018872	
415	FBgn0262111	GO:0005737
416	FBgn0262111	GO:0048800
417	FBgn0262111	GO:0035317
418	FBgn0262111	GO:0008407
419	FBgn0262111	GO:0035017
420	FBgn0262111	GO:0007605
421	FBgn0262111	GO:0051017
422	FBgn0262111	GO:0009913
423	FBgn0262111	GO:0051015
424	FBgn0262111	GO:0005515
425	FBgn0263855	GO:0004672
426	FBgn0263855	GO:0005524
427	FBgn0263855	GO:0005737
428	FBgn0263855	GO:0000776
429	FBgn0263855	GO:0031937
430	FBgn0263855	GO:0007066
431	FBgn0263855	GO:0007096
432	FBgn0263855	GO:0000940
433	FBgn0263855	GO:0007065
434	FBgn0263855	GO:0010965
435	FBgn0263855	GO:0051754
436	FBgn0263855	GO:0070193
437	FBgn0263855	GO:0007094
438	FBgn0263855	GO:0000778
439	FBgn0263855	GO:0006468
440	FBgn0263855	GO:0000166
441	FBgn0263855	GO:0016301
442	FBgn0263855	GO:0016310
443	FBgn0050088	GO:0004252
444	FBgn0050088	GO:0005615
445	FBgn0050088	GO:0006508
446	FBgn0050088	GO:0016787
447	FBgn0050088	GO:0008233
448	FBgn0050088	GO:0008236
449	FBti0060942	
450	FBgn0033247	GO:0048477
451	FBgn0033247	GO:0005635
452	FBgn0033247	GO:0031080
453	FBgn0033247	GO:0034198
454	FBgn0033247	GO:1904263
455	FBgn0033247	GO:0061700
456	FBgn0033247	GO:0010508
457	FBgn0033247	GO:0007293
458	FBgn0033247	GO:0034629
459	FBgn0033247	GO:0010507
460	FBgn0033247	GO:0005764
461	FBgn0033247	GO:0051445
462	FBgn0033247	GO:0051301
463	FBgn0033247	GO:0035859
464	FBgn0033247	GO:0007346
465	FBgn0033247	GO:0051321
466	FBgn0033247	GO:0005198
467	FBgn0033247	GO:0044754
468	FBgn0033247	GO:0045793
469	FBgn0033247	GO:0015031
470	FBgn0033247	GO:0032008
471	FBgn0033247	GO:0032991
472	FBgn0033247	GO:0005515
473	FBgn0033247	GO:0005634
474	FBgn0033247	GO:0007049
475	FBgn0033247	GO:0030154
476	FBgn0262413	
477	FBti0060940	
478	FBgn0267636	
479	FBgn0053489	GO:0003674
480	FBgn0053489	GO:0008150
481	FBgn0053489	GO:0005575
482	FBgn0031127	
483	FBgn0262896	GO:0003674
484	FBgn0262896	GO:0008150
485	FBgn0262896	GO:0005575
486	FBgn0053914	GO:0003674
487	FBgn0053914	GO:0008150
488	FBgn0053914	GO:0005575
489	FBgn0028858	GO:0005737
490	FBgn0028858	GO:0036158
491	FBgn0028858	GO:0045504
492	FBgn0028858	GO:0043014
493	FBgn0028858	GO:0005515
494	FBgn0028858	GO:0000166
495	FBgn0028858	GO:0003723
496	FBgn0028858	GO:0003924
497	FBgn0028858	GO:0005525
498	FBgn0028858	GO:0005829
499	FBgn0028858	GO:0008312
500	FBgn0028858	GO:0006614
501	FBgn0028858	GO:0005786
502	FBgn0028858	GO:0048500
503	FBgn0028858	GO:0006616
504	FBgn0028858	GO:0030942
505	FBgn0028858	GO:0045047
506	FBgn0263802	
507	FBgn0267522	
508	FBgn0053095	
509	FBgn0267590	
510	FBti0062007	
511	FBgn0033490	GO:0016021
512	FBgn0033490	GO:0005634
513	FBgn0033490	GO:0003676
514	FBgn0033490	GO:0005743
515	FBgn0033490	GO:0005739
516	FBgn0033490	GO:0046872
517	FBgn0033490	GO:0004519
518	FBgn0033490	GO:0004521
519	FBgn0033490	GO:0006309
520	FBgn0033490	GO:0004518
521	FBgn0033490	GO:0000737
522	FBgn0033490	GO:0000014
523	FBgn0033490	GO:0016787
524	FBgn0033490	GO:0016020
525	FBgn0033490	GO:0090502
526	FBgn0038070	GO:0006629
527	FBgn0038070	GO:0016042
528	FBgn0038070	GO:0016788
529	FBgn0038070	GO:0016787
530	FBgn0038070	GO:0004806
531	FBgn0038070	GO:0004771
532	FBgn0085294	GO:0003674
533	FBgn0085294	GO:0008150
534	FBgn0085294	GO:0005575
535	FBgn0267571	
536	FBgn0031733	GO:0016021
537	FBgn0031733	GO:0005635
538	FBgn0031733	GO:0005637
539	FBgn0031733	GO:0016020
540	FBgn0031733	GO:0003674
541	FBgn0031733	GO:0008150
542	FBti0061444	
543	FBti0060243	
544	FBgn0030912	
545	FBgn0032416	GO:0016021
546	FBgn0032416	GO:0030425
547	FBgn0032416	GO:0030424
548	FBgn0032416	GO:0007165
549	FBgn0032416	GO:0005886
550	FBgn0032416	GO:0050913
551	FBgn0032416	GO:0008049
552	FBgn0032416	GO:0050909
553	FBgn0032416	GO:0008527
554	FBgn0032416	GO:0043025
555	FBgn0032416	GO:0044297
556	FBgn0032416	GO:0060179
557	FBgn0032416	GO:0016020
558	FBgn0032416	GO:0050912
559	FBgn0031139	
560	FBgn0261859	GO:0007165
561	FBgn0261859	GO:0005737
562	FBgn0261859	GO:0005856
563	FBgn0261859	GO:0005515
564	FBgn0034081	GO:0005739
565	FBgn0034081	GO:1902600
566	FBgn0034081	GO:0016020
567	FBgn0034081	GO:0003674
568	FBgn0034081	GO:0008150
569	FBgn0034081	GO:0005743
570	FBgn0034081	GO:0005737
571	FBgn0262389	
572	FBgn0037363	GO:0019901
573	FBgn0037363	GO:0000407
574	FBgn0037363	GO:0060090
575	FBgn0037363	GO:1990316
576	FBgn0037363	GO:0019898
577	FBgn0037363	GO:0001934
578	FBgn0037363	GO:0061709
579	FBgn0037363	GO:0006914
580	FBgn0037363	GO:0035071
581	FBgn0037363	GO:0030242
582	FBgn0037363	GO:0000045
583	FBgn0037363	GO:0061723
584	FBgn0037363	GO:0035096
585	FBgn0037363	GO:0060729
586	FBgn0037363	GO:0034727
587	FBgn0037363	GO:0009267
588	FBgn0037363	GO:0019887
589	FBgn0037363	GO:0016236
590	FBgn0037363	GO:0034045
591	FBgn0037363	GO:0032147
592	FBgn0037363	GO:0000422
593	FBgn0267581	
594	FBti0061606	
595	FBtr0304432_df_nrg	
596	FBgn0053848	GO:0046982
597	FBgn0053848	GO:0000790
598	FBgn0053848	GO:0005634
599	FBgn0053848	GO:0000786
600	FBgn0053848	GO:0006334
601	FBgn0053848	GO:0003677
602	FBgn0053848	GO:0005700
603	FBgn0053848	GO:0000788
604	FBgn0053848	GO:0035059
605	FBgn0053848	GO:0031492
606	FBgn0053848	GO:0005694
607	FBgn0053848	GO:0000785
608	FBgn0053848	GO:0005515
609	FBgn0032929	GO:0005634
610	FBgn0032929	GO:0045931
611	FBgn0032929	GO:0046872
612	FBgn0032929	GO:0003690
613	FBgn0032929	GO:0006270
614	FBgn0032929	GO:0070868
615	FBgn0032929	GO:1901693
616	FBgn0032929	GO:0030261
617	FBgn0032929	GO:0003697
618	FBgn0032929	GO:0003688
619	FBgn0032929	GO:0006260
620	FBgn0032929	GO:0045678
621	FBgn0032929	GO:0035214
622	FBgn0032929	GO:0031298
623	FBgn0032929	GO:0042023
624	FBgn0032929	GO:0005515
625	FBgn0032929	GO:0003674
626	FBti0059914	
627	FBti0059672	
628	FBgn0042199	GO:0032879
629	FBgn0039552	GO:0016021
630	FBgn0039552	GO:0016020
631	FBgn0039552	GO:0003674
632	FBgn0039552	GO:0008150
633	FBgn0039552	GO:0005575
634	FBgn0024179	GO:0004672
635	FBgn0024179	GO:0005524
636	FBgn0024179	GO:0016021
637	FBgn0024179	GO:0043235
638	FBgn0024179	GO:0005886
639	FBgn0024179	GO:0007528
640	FBgn0024179	GO:0006468
641	FBgn0024179	GO:0048813
642	FBgn0024179	GO:0005024
643	FBgn0024179	GO:0030509
644	FBgn0024179	GO:0045202
645	FBgn0024179	GO:0005769
646	FBgn0024179	GO:0004674
647	FBgn0024179	GO:0071363
648	FBgn0024179	GO:0045887
649	FBgn0024179	GO:0007274
650	FBgn0024179	GO:0007419
651	FBgn0024179	GO:0055037
652	FBgn0024179	GO:0016020
653	FBgn0024179	GO:0004675
654	FBgn0024179	GO:0007178
655	FBgn0024179	GO:0000166
656	FBgn0024179	GO:0016301
657	FBgn0024179	GO:0016740
658	FBgn0024179	GO:0016310
659	FBgn0024179	GO:0098820
660	FBgn0024179	GO:0051124
661	FBgn0024179	GO:0016362
662	FBgn0024179	GO:0032924
663	FBgn0024179	GO:0048179
664	FBgn0024179	GO:0060395
665	FBgn0024179	GO:0070724
666	FBgn0024179	GO:0098821
667	FBgn0024179	GO:0036122
668	FBti0019687	
669	FBti0019502	
670	FBgn0267797	
671	FBgn0053680	GO:0016021
672	FBgn0053680	GO:0005615
673	FBgn0053680	GO:0016020
674	FBgn0053680	GO:0032504
675	FBgn0283471	GO:0005861
676	FBgn0283471	GO:0007399
677	FBgn0283471	GO:0046872
678	FBgn0283471	GO:0048738
679	FBgn0283471	GO:0045214
680	FBgn0283471	GO:0007507
681	FBgn0283471	GO:0007527
682	FBgn0283471	GO:0005865
683	FBgn0283471	GO:0003779
684	FBgn0283471	GO:0030239
685	FBgn0283471	GO:0060047
686	FBgn0283471	GO:0000280
687	FBgn0283471	GO:0006936
688	FBgn0283471	GO:0046716
689	FBgn0283471	GO:0007517
690	FBgn0283471	GO:0005634
691	FBti0060606	
692	FBti0063319	
693	FBgn0034785	GO:0016021
694	FBgn0034785	GO:0005886
695	FBgn0034785	GO:0006820
696	FBgn0034785	GO:0022857
697	FBgn0034785	GO:0055085
698	FBgn0034785	GO:0016020
699	FBgn0039732	GO:0071014
700	FBgn0039732	GO:0005684
701	FBgn0039732	GO:0003674
702	FBgn0039732	GO:0008150
703	FBgn0039732	GO:0005575
704	FBti0063913	
705	FBgn0038224	GO:1902600
706	FBgn0038224	GO:0015986
707	FBgn0038224	GO:0000276
708	FBgn0038224	GO:0015078
709	FBgn0038224	GO:0005753
710	FBgn0038224	GO:0016020
711	FBgn0038224	GO:0006811
712	FBgn0038224	GO:0005739
713	FBgn0038224	GO:0005743
