ensembl_gene_id	go_id
215	LOC120358246	GO:0005549
216	LOC120358246	GO:0004984
217	LOC120358246	GO:0007608
218	LOC120359712	GO:0016020
219	LOC120359712	GO:0005549
220	LOC120359712	GO:0004984
221	LOC120359712	GO:0007608
222	LOC105200228	GO:0020037
223	LOC105200228	GO:0016491
224	LOC105200228	GO:0050660
225	LOC105200228	GO:0050661
226	LOC105200228	GO:0005516
227	LOC105200228	GO:0010181
228	LOC105200228	GO:0004517
229	LOC105200228	GO:0006809
230	LOC105200228	GO:0046872
231	LOC120357423	GO:0003676
232	LOC120357423	GO:0004523
233	LOC105200112	GO:0016021
234	LOC105200112	GO:0007186
235	LOC105200112	GO:0004930
236	LOC105200112	GO:0016020
237	LOC105203963	GO:0004418
238	LOC105203963	GO:0033014
239	LOC105203963	GO:0018160
240	LOC105203963	GO:0016740
241	LOC105203963	GO:0006782
242	LOC105203963	GO:0006779
243	LOC105193150	GO:0016020
244	LOC105193150	GO:0005549
245	LOC105193150	GO:0004984
246	LOC105193150	GO:0007608
247	LOC120359542	GO:0046872
248	LOC105199014	GO:0003723
249	LOC105199014	GO:0003676
250	LOC105199014	
251	LOC105197423	GO:0005737
252	LOC105197423	GO:0008641
253	LOC120359760	
254	LOC105207419	GO:0007219
255	LOC105207419	GO:0007423
256	LOC105198670	GO:0008270
257	LOC105198670	GO:0006357
258	LOC105198670	GO:0003713
259	LOC105198670	GO:0035065
260	LOC105204805	GO:0016538
261	LOC105197806	GO:0005524
262	LOC105197806	GO:0003676
263	LOC105201937	
264	LOC105204930	
265	LOC105194720	GO:0046933
266	LOC105194720	GO:0045261
267	LOC105194720	GO:0015986
268	LOC105194720	GO:0016020
269	LOC105194720	GO:0110165
270	LOC105194720	GO:0006754
271	LOC105194720	GO:0006811
272	LOC113005328	GO:0005737
273	LOC113005328	GO:0006813
274	LOC113005328	GO:0005249
275	LOC105204581	GO:0006887
276	LOC105204581	GO:0000145
277	LOC105204581	GO:0015031
278	LOC105204581	GO:0030426
279	LOC105204581	GO:0048471
280	LOC105197800	
281	LOC105198634	GO:0016021
282	LOC105198634	GO:0016757
283	LOC105198634	GO:0006486
284	LOC105198634	GO:0015020
285	LOC105198634	GO:0006024
286	LOC105198634	GO:0015012
287	LOC105198634	GO:0005783
288	LOC105198634	GO:0005789
289	LOC105197291	
290	LOC113002651	GO:0008237
291	LOC113002651	GO:0008270
292	LOC113002651	GO:0006508
293	LOC113004699	GO:0016020
294	LOC113004699	GO:0005549
295	LOC113004699	GO:0004984
296	LOC113004699	GO:0007608
297	LOC113004699	GO:0016021
298	LOC113004699	GO:0050911
299	LOC105206015	GO:0043565
300	LOC105197059	
301	LOC105196982	
302	LOC105198287	
303	LOC120357170	GO:0043565
304	LOC120357170	GO:0006313
305	LOC120357170	GO:0004803
306	LOC105194763	GO:0008138
307	LOC105194763	GO:0016791
308	LOC105194763	GO:0006470
309	LOC105194763	GO:0016311
310	LOC120357225	
311	LOC120358161	GO:0016705
312	LOC120358161	GO:0005506
313	LOC120358161	GO:0004497
314	LOC120358161	GO:0020037
315	LOC120358161	GO:0016491
316	LOC120358161	GO:0046872
317	LOC120357139	
318	LOC120357722	
319	LOC105204023	GO:0008017
320	LOC105204023	GO:0005515
321	LOC105204023	GO:0016020
322	LOC105204023	GO:0016021
323	LOC105204023	GO:0007049
324	LOC105204023	GO:0051301
325	LOC105204023	GO:0005737
326	LOC105204023	GO:0005856
327	LOC105204023	GO:0005874
328	LOC105204023	GO:0005815
329	LOC105204023	GO:0051010
330	LOC105204023	GO:0031110
331	LOC113004004	
332	LOC120357203	
333	LOC105194132	
334	LOC105202168	GO:0003700
335	LOC105202168	GO:0006355
336	LOC105202279	GO:0005524
337	LOC105202279	GO:0004672
338	LOC105202279	GO:0007094
339	LOC105202279	GO:0004674
340	LOC105202279	GO:0006468
341	LOC105202279	GO:0032467
342	LOC105202279	GO:0043988
343	LOC105202279	GO:0032133
344	LOC105200808	GO:0003747
345	LOC105200808	GO:0006415
346	LOC105200808	GO:0006412
347	LOC105197900	
348	LOC105194329	GO:0016020
349	LOC105194329	GO:0016021
350	LOC105194329	
351	LOC120357763	
352	LOC105197009	GO:0005509
353	LOC105197009	GO:0046872
354	LOC105194995	
355	LOC120357648	
356	LOC105206207	GO:0051082
357	LOC105206207	GO:0006457
358	LOC105206207	GO:0016272
359	LOC105197436	GO:0003676
360	LOC105197436	GO:0006139
361	LOC105208160	GO:0035556
362	LOC105208160	GO:0005886
363	LOC105208160	GO:0009190
364	LOC105208160	GO:0004016
365	LOC105208160	GO:0006171
366	LOC105208160	GO:0016849
367	LOC105208160	GO:0000166
368	LOC105208160	GO:0005524
369	LOC105208160	GO:0046872
370	LOC105208160	GO:0016020
371	LOC105208160	GO:0016021
372	LOC105208160	GO:0050896
373	LOC105208160	GO:0016829
374	LOC105208160	GO:0009975
375	LOC120357309	
376	LOC105197306	
377	LOC105196718	
378	LOC105196850	
379	LOC105193027	
380	LOC105193215	GO:0003677
381	LOC105193215	GO:0003700
382	LOC105193215	GO:0006355
383	LOC105193215	GO:0110165
384	LOC105196966	GO:0016020
385	LOC113004960	GO:0003676
386	LOC113004960	GO:0015074
387	LOC120359418	
388	LOC120359363	
389	LOC105199464	GO:0005515
390	GeneID_113004969	
391	LOC105199591	GO:0003676
392	LOC105199591	GO:0005777
393	LOC105199591	GO:0010468
394	LOC105199591	GO:1903231
395	LOC113004275	
396	LOC105205835	GO:0030431
397	LOC105205835	GO:0032222
398	LOC105205835	GO:1903818
399	LOC105196870	GO:0016765
400	LOC105196870	GO:0008299
401	LOC105203408	GO:0005524
402	LOC105203408	GO:0005737
403	LOC105203408	GO:0000166
404	LOC105203408	GO:0004812
405	LOC105203408	GO:0006418
406	LOC105203408	GO:0016874
407	LOC105203408	GO:0110165
408	LOC105203408	GO:0006412
409	LOC105207106	GO:0043248
410	LOC105202031	GO:0046854
411	LOC105202031	GO:0046855
412	LOC105202031	GO:0008934
413	LOC105202031	GO:0046872
414	LOC105206286	GO:0005524
415	LOC105206286	GO:0004672
416	LOC105206286	GO:0006397
417	LOC105206286	GO:0004521
418	LOC105206286	GO:0004674
419	LOC105206286	GO:0005515
420	LOC105206286	GO:0006468
421	LOC105206286	GO:0004540
422	LOC105206286	GO:0030968
423	LOC105206286	GO:0000166
424	LOC105206286	GO:0016301
425	LOC105206286	GO:0016740
426	LOC105206286	GO:0016310
427	LOC105206286	GO:0016020
428	LOC105206286	GO:0016021
429	LOC105206286	GO:0090501
430	LOC105206286	GO:0090502
431	LOC105206286	GO:0034976
432	LOC105198671	GO:0003998
433	LOC113003147	GO:0005515
434	LOC105200567	GO:0005634
435	LOC105200567	GO:0003677
436	LOC105200567	GO:0003700
437	LOC105200567	GO:0006355
438	LOC105200567	GO:0005515
439	LOC105195526	GO:0003677
440	LOC105195526	
441	LOC105200561	
442	LOC105200386	GO:0016627
443	LOC105200386	GO:0005777
444	LOC105200386	GO:0050660
445	LOC105200386	GO:0006631
446	LOC105200386	GO:0003997
447	LOC105200386	GO:0006635
448	LOC105200386	GO:0071949
449	LOC105200386	GO:0006629
450	LOC105200386	GO:0009058
451	LOC105201102	GO:0005096
452	LOC105201102	GO:0043547
453	LOC105201102	GO:0005515
454	LOC105201102	GO:0005783
455	LOC105201102	GO:0005739
456	LOC105201102	GO:0005085
457	LOC105204407	
458	LOC105194477	GO:0005524
459	LOC105194477	GO:0007165
460	LOC105194477	GO:0005515
461	LOC105194477	GO:0003774
462	LOC105194477	GO:0016459
463	LOC105194477	GO:0000166
464	LOC105194477	GO:0046872
465	LOC105194477	GO:0050790
466	LOC105194477	GO:0005737
467	LOC105194477	GO:0003779
468	LOC105194477	GO:0005096
469	LOC105199581	GO:0005525
470	LOC105199581	GO:0003924
471	LOC105198667	GO:0005634
472	LOC105198667	GO:0008270
473	LOC105204346	GO:0004518
474	LOC105204346	GO:0046872
475	LOC105204346	GO:0005634
476	LOC105204346	GO:0016787
477	LOC105204346	GO:0090305
478	LOC105205980	
479	LOC105202024	GO:0005515
480	LOC105202024	GO:0016020
481	LOC105202024	GO:0016021
482	LOC105198007	
483	LOC105198007	GO:0016740
484	LOC105198007	GO:0016020
485	LOC105198007	GO:0016021
486	LOC105198007	GO:0016757
487	LOC105194183	GO:0003723
488	LOC105194183	GO:0003676
489	LOC120357174	GO:0004518
490	LOC105201687	
491	LOC105201687	GO:0005524
492	LOC105201687	GO:0005737
493	LOC105201687	GO:0000166
494	LOC105201687	GO:0004812
495	LOC105201687	GO:0006418
496	LOC105201687	GO:0004827
497	LOC105201687	GO:0006433
498	LOC105201687	GO:0016020
499	LOC105201687	GO:0016021
500	LOC105201687	GO:0016874
501	LOC120357840	
502	LOC105205569	
503	LOC113005423	
504	LOC105198041	GO:0016020
505	LOC105198041	GO:0016021
506	LOC105195864	GO:0046872
507	LOC105195864	GO:0008270
508	LOC105195864	GO:0003676
509	LOC105194675	GO:0008318
510	LOC105194675	GO:0018342
511	LOC105194675	GO:0016740
512	LOC105194675	GO:0004659
513	LOC105193530	GO:0016020
514	LOC105193530	GO:0016021
515	LOC105203584	GO:0003723
516	LOC105203584	GO:0003676
517	LOC105193272	GO:0004252
518	LOC105193272	GO:0006508
519	LOC105193272	GO:0005576
520	LOC105193272	GO:0016787
521	LOC105193272	GO:0008233
522	LOC105193272	GO:0008236
523	LOC105193272	GO:0005615
524	LOC105206156	
525	LOC113005647	
526	LOC105200051	GO:0007275
527	LOC105200051	GO:0005576
528	LOC105200051	GO:0016055
529	LOC105200051	GO:0005102
530	LOC105200051	GO:0007165
531	LOC105200051	GO:0048699
532	LOC105200051	GO:0007267
533	LOC105194673	GO:0005515
534	LOC105194673	GO:0046872
535	LOC105194673	GO:0008270
536	LOC105194673	GO:0006508
537	LOC105194673	GO:0016787
538	LOC105194673	GO:0008233
539	LOC105194673	GO:0008237
540	LOC105194673	GO:0051179
541	LOC105194673	GO:0004180
542	LOC105194673	GO:0004181
543	LOC113004853	
544	LOC120358034	
545	LOC105205587	GO:0046982
546	LOC105205587	GO:0006352
547	LOC105205587	GO:0005669
548	LOC105205587	GO:0000124
549	LOC105205587	GO:0046695
550	LOC105205587	GO:0006367
551	LOC105205587	GO:0016251
552	LOC105203423	GO:0016705
553	LOC105203423	GO:0005506
554	LOC105203423	GO:0004497
555	LOC105203423	GO:0020037
556	LOC105203423	GO:0016491
557	LOC105203423	GO:0046872
558	GeneID_113004917	
559	LOC105207986	GO:0046872
560	LOC105192927	GO:0008270
561	LOC105192927	GO:0061630
562	LOC105192927	GO:0046872
563	LOC105192927	GO:0016567
564	LOC105203265	GO:0016705
565	LOC105203265	GO:0005506
566	LOC105203265	GO:0004497
567	LOC105203265	GO:0020037
568	LOC120357499	GO:0008270
569	LOC120357499	GO:0003676
570	LOC120357499	GO:0004190
571	LOC120357499	GO:0006508
572	LOC105197375	GO:0035091
573	LOC105197375	GO:0016020
574	LOC105197375	GO:0016021
575	LOC105195587	GO:0046872
576	LOC105195587	GO:0008270
577	LOC105195587	GO:0016567
578	LOC105195587	GO:0004842
579	LOC105195587	GO:0005737
580	LOC105195587	GO:0009966
581	LOC120356765	GO:0000166
582	LOC120356765	GO:0005524
583	LOC120356765	GO:0005737
584	LOC120356765	GO:0005856
585	LOC120356765	GO:0005874
586	LOC120356765	GO:0008569
587	LOC120356765	GO:0007018
588	LOC120356765	GO:0030286
589	LOC120356765	
590	LOC105199140	
591	LOC105199140	GO:0005634
592	LOC105195429	GO:0008053
593	LOC105195429	GO:0016020
594	LOC105195429	GO:0016021
595	LOC105195429	GO:0005739
596	LOC105208244	
597	LOC105197327	GO:0005634
598	LOC105208012	
599	LOC105203066	GO:0016021
600	LOC105203066	GO:0005524
601	LOC105203066	GO:0035556
602	LOC105203066	GO:0004672
603	LOC105203066	GO:0006468
604	LOC105203066	GO:0009190
605	LOC105203066	GO:0016849
606	LOC105203066	GO:0016020
607	LOC105203066	GO:0050896
608	LOC105203066	GO:0016829
609	LOC105203066	GO:0007154
610	LOC105203066	GO:0023052
611	LOC105203066	GO:0009975
612	LOC105203066	GO:0004383
613	LOC105203066	GO:0006182
614	LOC105196906	GO:0008270
615	LOC105196906	GO:0003700
616	LOC105196906	GO:0006355
617	LOC105196906	GO:0043565
618	LOC105196906	GO:0046872
619	LOC105196906	GO:0003677
620	LOC105196906	GO:0005634
621	LOC105193812	
622	LOC113003223	GO:0016491
623	LOC120356779	
624	LOC105195209	GO:0005886
625	LOC105195209	GO:0007155
626	LOC105195209	GO:0005515
627	LOC105195209	GO:0007411
628	GeneID_113004348	
629	LOC105203873	GO:0016021
630	LOC105203873	GO:0006811
631	LOC105203873	GO:0005216
632	LOC105203873	GO:0004888
633	LOC105203873	GO:0034220
634	LOC105203873	GO:0005230
635	LOC105203873	GO:0016020
636	LOC105202577	GO:0008134
637	LOC105202577	GO:0005515
638	LOC120358550	
639	LOC105204507	GO:0046982
640	LOC105204507	GO:0006352
641	LOC105204507	GO:0005669
642	LOC105204507	GO:0000124
643	LOC105204507	GO:0046695
644	LOC105204507	GO:0006367
645	LOC105204507	GO:0016251
646	LOC105193273	GO:0004252
647	LOC105193273	GO:0006508
648	LOC105193273	GO:0016787
649	LOC105193273	GO:0008233
650	LOC105193273	GO:0008236
651	LOC105196970	GO:0004733
652	LOC105196970	GO:0010181
653	LOC105196970	GO:0008615
654	LOC105196970	GO:0016491
655	LOC105196970	GO:0006725
656	LOC105196970	GO:0042816
657	LOC105196970	GO:0042823
658	LOC105196970	GO:1901615
659	LOC120357529	
660	LOC105207983	
661	LOC105194603	GO:0003723
662	LOC105194603	GO:0009982
663	LOC105194603	GO:0001522
664	LOC105194603	GO:0006396
665	LOC105194603	GO:0009451
666	LOC105194603	GO:0016853
667	LOC105207967	GO:0003676
668	LOC105207967	GO:0016779
669	LOC105207967	GO:0016740
670	LOC105207967	GO:0046872
671	LOC105202471	GO:0005509
672	LOC105202471	GO:0005525
673	LOC105202471	GO:0005515
674	LOC105202471	GO:0005524
675	LOC105202471	GO:0046872
676	LOC105202471	GO:0016020
677	LOC105202471	GO:0005886
678	LOC105202471	GO:0005768
679	LOC105202471	GO:0010008
680	LOC105202471	GO:0032456
681	LOC105202838	GO:0016021
682	LOC105202838	GO:0016020
683	LOC105197802	GO:0005515
684	LOC105201256	GO:0016020
685	LOC105205577	GO:0003677
686	LOC120357286	
687	LOC120358671	
688	LOC105205784	GO:0016021
689	LOC105205784	GO:0016192
690	LOC105205784	GO:0016020
691	LOC105205784	GO:0110165
692	LOC105208289	GO:0005515
693	LOC105202280	GO:0003723
694	LOC105202280	GO:0009982
695	LOC105202280	GO:0001522
696	LOC105202280	GO:0009451
697	LOC105207434	GO:0005525
698	LOC105207434	GO:0003924
699	LOC105207434	GO:0007017
700	LOC105207434	GO:0005874
701	LOC105207434	GO:0000166
702	LOC105197046	GO:0006269
703	LOC105197046	GO:0046872
704	LOC105197046	GO:0003677
705	LOC105197046	GO:0051536
706	LOC105197046	GO:0051539
707	LOC105197046	GO:0006260
708	LOC105197046	GO:0006270
709	LOC105197046	GO:0005658
710	LOC113004509	
711	LOC105199146	GO:0016021
712	LOC105199146	GO:0005524
713	LOC105199146	GO:0055085
714	LOC105199146	GO:0140359
715	LOC105196195	GO:0006751
716	LOC105196195	GO:0036374
717	LOC105196195	GO:0016020
718	LOC105196195	GO:0016021
719	LOC105205300	
720	LOC105205300	GO:0005576
721	LOC113005939	GO:0006281
722	LOC105207599	GO:0016021
723	LOC105207599	GO:0008121
724	LOC105207599	GO:0005743
725	LOC105207599	GO:0070469
726	LOC105207599	GO:0006122
727	LOC105207599	GO:0005750
728	LOC105207599	GO:0016020
729	LOC105207599	GO:0005739
730	LOC105194653	GO:0006886
731	LOC105194653	GO:0031267
732	LOC105194653	GO:0006606
733	LOC105194653	GO:0015031
734	LOC105194653	GO:0005737
735	LOC105198742	
736	LOC105198382	GO:0008146
737	LOC120357296	
738	LOC105199150	GO:0005524
739	LOC105199150	GO:0140658
740	LOC105199150	GO:0000166
741	LOC105199150	GO:0043229
742	LOC105199150	GO:0006338
743	LOC105197475	GO:0008374
744	LOC120358864	
745	LOC105201997	
746	LOC105194663	GO:0000398
747	LOC105194663	GO:0046540
748	LOC105198590	GO:0004518
749	LOC105198427	GO:0016020
750	LOC105198427	GO:0005549
751	LOC105198427	GO:0004984
752	LOC105198427	GO:0007608
753	LOC105198427	GO:0016021
754	LOC105197753	GO:0005524
755	LOC105197753	GO:0003676
756	LOC105197753	GO:0004386
757	LOC105199404	GO:0005524
758	LOC105199404	GO:0052855
759	LOC105199404	GO:0047453
760	LOC105199404	GO:0000166
761	LOC105199404	GO:0016829
762	LOC105199404	GO:0016836
763	LOC120358275	GO:0003676
764	LOC120358275	GO:0015074
765	LOC105198870	
766	LOC105193479	
767	LOC105205836	GO:0005634
768	LOC105205836	GO:0008270
769	LOC105205836	GO:0046872
770	LOC105207291	
771	LOC105198811	
772	LOC105199555	GO:0005856
773	LOC105199555	GO:0003779
774	LOC105199555	GO:0008092
775	LOC105199555	GO:0016020
776	LOC105199555	GO:0005886
777	LOC105199555	GO:0071944
778	LOC105199555	GO:0009887
779	LOC105199555	GO:0030182
780	LOC105199555	GO:0005912
781	LOC105199555	GO:0110165
782	LOC105201669	GO:0042719
783	LOC105201669	GO:0045039
784	LOC105193548	GO:0140575
785	LOC105193548	GO:0016020
786	LOC105193548	GO:0016021
787	LOC120357043	
788	LOC105201012	GO:0003677
789	LOC105201012	GO:0005634
790	LOC120360003	GO:0008270
791	LOC120360003	GO:0003676
792	LOC105198852	GO:0009058
793	LOC105198852	GO:0016779
794	LOC120357975	
795	LOC105198303	GO:0005634
796	LOC105198303	GO:0003684
797	LOC105198303	GO:0000012
798	LOC105198303	GO:0110165
799	LOC120357256	
800	LOC105200720	GO:0005524
801	LOC105200720	GO:0016887
802	LOC105200720	GO:0005515
803	LOC120359646	
804	LOC105197466	GO:0008374
805	LOC105204603	GO:0005515
806	LOC105195772	
807	LOC105200574	GO:0003824
808	LOC105200574	GO:0008080
809	LOC105200574	GO:0051536
810	LOC105200574	GO:0046872
811	LOC105200574	GO:0016746
812	LOC105200574	GO:0051539
813	LOC105206304	GO:0043565
814	LOC105199031	GO:0005975
815	LOC105199031	GO:0004553
816	LOC105197732	GO:0051087
817	LOC105197732	GO:0001671
818	LOC105197732	GO:0051259
819	LOC105197732	GO:0044571
820	LOC105202312	GO:0005515
821	LOC105194862	
822	LOC113003582	
823	LOC105199345	GO:0097573
824	LOC105194922	GO:0003676
825	LOC105196265	GO:0005524
826	LOC105196265	GO:0004672
827	LOC105196265	GO:0035091
828	LOC105196265	GO:0006468
829	LOC120357357	
830	LOC105197429	GO:0016021
831	LOC105197429	GO:0045039
832	LOC105197429	GO:0008320
833	LOC105197429	GO:0042721
834	LOC105197429	GO:0016020
835	LOC105197429	GO:0005739
836	LOC105197429	GO:0005743
837	LOC105197429	GO:0015031
838	LOC105197429	GO:0071806
839	LOC105203261	GO:0016705
840	LOC105203261	GO:0005506
841	LOC105203261	GO:0004497
842	LOC105203261	GO:0020037
843	LOC105203261	
844	LOC113003664	
845	LOC105208278	GO:0046854
846	LOC105208278	GO:0046855
847	LOC113003269	
848	LOC105205672	GO:0005515
849	LOC105208009	
850	LOC105208009	GO:0003723
851	LOC105208009	GO:0010468
852	LOC105203201	
853	LOC105205736	GO:0016021
854	LOC105205736	GO:0016020
855	LOC105202310	GO:0005509
856	LOC105202310	GO:0007166
857	LOC105202310	GO:0005515
858	LOC105202310	GO:0004842
859	LOC105202310	GO:0001784
860	LOC105202310	GO:0023051
861	LOC105202310	GO:0016740
862	LOC105202310	GO:0046872
863	LOC105202310	GO:0047690
864	LOC105202310	GO:0016567
865	LOC113003877	GO:0016021
866	LOC113003877	GO:0005524
867	LOC113003877	GO:0055085
868	LOC113003877	GO:0140359
869	LOC113003877	GO:0016020
870	LOC105199966	GO:0005515
871	LOC105199966	GO:0031929
872	LOC105199966	GO:0031931
873	LOC105199966	GO:0031932
874	LOC105199966	GO:0050896
875	LOC105201990	
876	LOC113005549	GO:0003677
877	LOC105205633	GO:0016021
878	LOC105205633	GO:0015095
879	LOC105205633	GO:0015693
880	LOC105205633	GO:0016020
881	LOC105205633	GO:1903830
882	LOC105205495	GO:0016757
883	LOC105205495	GO:0006506
884	LOC105205495	GO:0017176
885	LOC105205495	GO:0000506
886	LOC105205495	GO:0016020
887	LOC105205495	GO:0016021
888	LOC105195710	GO:0005515
889	LOC113003145	
890	LOC105200339	GO:0016021
891	LOC105200339	GO:0055085
892	LOC105200339	GO:0016020
893	LOC105197850	
894	LOC105197850	GO:0005634
895	LOC105197850	GO:0003682
896	LOC105197850	GO:0006325
897	LOC105195241	GO:0003723
898	LOC105195241	GO:0003743
899	LOC105195241	GO:0006413
900	LOC120359969	GO:0003700
901	LOC120359969	GO:0005515
902	LOC120359969	GO:0009410
903	LOC120359969	GO:0034751
904	LOC120359969	GO:0006805
905	LOC120357307	
906	LOC105194485	GO:0005634
907	LOC105194485	GO:0006355
908	LOC105194485	GO:0005515
909	LOC105201364	
