ensembl_gene_id	go_id
367	LOC105697801	GO:0046982
368	LOC105695286	
369	LOC105701667	GO:0016791
370	LOC105696719	
371	LOC105698858	GO:0005524
372	LOC105698858	GO:0016887
373	LOC105698858	
374	LOC105698567	GO:0016020
375	LOC105698567	GO:0005267
376	LOC105698567	GO:0071805
377	LOC105698567	
378	LOC105702159	
379	LOC105695644	GO:0016021
380	LOC105697729	GO:0003677
381	LOC105697729	GO:0006355
382	LOC105697729	GO:0000981
383	LOC105699092	GO:0070573
384	LOC105699092	GO:0016787
385	LOC105700612	GO:0003735
386	LOC105700612	GO:0006412
387	LOC105700612	GO:0005840
388	LOC105700612	GO:0015935
389	LOC105703884	GO:0008270
390	LOC105703884	GO:0006355
391	LOC105703884	GO:0005634
392	LOC105703884	GO:0005515
393	LOC105703884	GO:0004402
394	LOC105703884	GO:0016573
395	LOC105703884	GO:0003712
396	LOC105703884	GO:0003713
397	LOC105703884	GO:0000123
398	LOC105704250	GO:0003924
399	LOC105704250	GO:0005525
400	LOC105704250	GO:0015031
401	LOC105694329	GO:0005515
402	LOC105703975	
403	LOC105697918	
404	LOC105700447	
405	LOC105697652	
406	LOC105702432	GO:0016787
407	LOC105694652	GO:0000184
408	LOC105703676	
409	LOC105702749	GO:0016192
410	LOC105702749	GO:0030008
411	LOC105696585	GO:0016614
412	LOC105696585	GO:0050660
413	LOC111674220	GO:0008270
414	LOC111674220	GO:0004089
415	LOC105697740	
416	LOC105702210	
417	LOC105700813	GO:0006355
418	LOC105700813	GO:0003723
419	LOC105700813	GO:0003676
420	LOC111674292	
421	LOC105694583	
422	LOC105704197	
423	LOC105696982	
424	LOC111674053	
425	LOC105701708	GO:0005852
426	LOC105701680	GO:0022857
427	LOC105701680	GO:0055085
428	LOC105699953	GO:0003824
429	LOC105699953	GO:0050660
430	LOC105699953	GO:0008033
431	LOC105699953	GO:0017150
432	LOC105697315	GO:0003824
433	LOC105697315	GO:0004488
434	LOC105697059	GO:0005524
435	LOC105697059	GO:0016887
436	LOC105698350	
437	LOC105694402	GO:0005681
438	LOC105694402	GO:0008380
439	LOC105703398	
440	LOC105703398	GO:0005576
441	LOC105696877	
442	LOC105694430	
443	LOC105702421	GO:0005524
444	LOC105702421	GO:0005515
445	LOC105702421	GO:0006468
446	LOC105702421	GO:0004672
447	LOC105702421	GO:0004713
448	LOC105702737	
449	LOC105700917	
450	LOC105704438	GO:0003677
451	LOC105704438	GO:0005524
452	LOC105704438	GO:0003824
453	LOC105704438	GO:0006265
454	LOC105704438	GO:0003918
455	LOC105704438	GO:0005694
456	LOC105704438	GO:0006259
457	LOC105703812	
458	LOC105697681	GO:0005515
459	LOC105701840	GO:0022857
460	LOC105701840	GO:0055085
461	LOC105696595	GO:0005524
462	LOC105696595	GO:0003676
463	LOC105696595	GO:0003724
464	LOC105700408	GO:0005524
465	LOC105700408	GO:0006468
466	LOC105700408	GO:0004672
467	LOC105696401	
468	LOC105695526	GO:0003677
469	LOC105695526	GO:0006355
470	LOC105695526	GO:0005634
471	LOC105695526	GO:0005515
472	LOC105695526	GO:0003700
473	LOC105694741	GO:0016020
474	LOC105694741	GO:0007269
475	LOC105694741	GO:0008021
476	LOC105694741	GO:0005544
477	LOC105698159	GO:0004418
478	LOC105698159	GO:0033014
479	LOC105698159	GO:0018160
480	LOC105699530	
481	LOC105700891	GO:0003677
482	LOC105700891	GO:0005524
483	LOC105700891	GO:0003910
484	LOC105700891	GO:0071897
485	LOC105700891	GO:0006281
486	LOC105700891	GO:0006310
487	LOC105700891	GO:0003909
488	LOC105700891	GO:0008270
489	LOC105700891	
490	LOC105696646	
491	LOC105698572	
492	LOC105696745	GO:0005515
493	LOC105702845	GO:0008270
494	LOC105702845	GO:0006351
495	LOC105702845	GO:0006289
496	LOC105702845	GO:0006281
497	LOC105702845	GO:0000439
498	LOC105700200	
499	LOC105696396	GO:0016021
500	LOC105696396	GO:0008146
501	LOC105696396	GO:0016051
502	LOC105696488	GO:0005975
503	LOC105696488	GO:0004553
504	LOC105696488	GO:0003824
505	LOC105696488	GO:0030246
506	LOC105701267	
507	LOC105695244	GO:0043130
508	LOC105696843	GO:0006357
509	LOC105696843	GO:0003712
510	LOC105696843	GO:0016592
511	LOC105700778	GO:0008270
512	LOC105700778	GO:0006508
513	LOC105700778	GO:0004222
514	LOC105700778	GO:0008237
515	LOC105695503	
516	LOC105700900	
517	LOC105702768	GO:0016791
518	LOC105702768	GO:0006470
519	LOC105702768	GO:0008138
520	LOC105702768	GO:0016311
521	LOC105702768	GO:0017017
522	LOC105701637	GO:0046961
523	LOC105701637	GO:1902600
524	LOC105701637	GO:0033179
525	LOC105702310	
526	LOC105695654	
527	LOC105698597	
528	LOC105699597	GO:0005096
529	LOC105699597	GO:0043087
530	LOC105695997	GO:0043565
531	LOC105704411	GO:0005096
