ensembl_gene_id	go_id
209	LOC100744062	GO:0031225
210	LOC100744062	GO:0070573
211	LOC100744062	GO:0006508
212	LOC100744062	GO:0016020
213	LOC100744062	GO:0008233
214	LOC100744062	GO:0016787
215	LOC100744062	GO:0008237
216	LOC100744062	GO:0016805
217	LOC100747744	GO:0042302
218	LOC100747744	GO:0005198
219	LOC100740182	
220	LOC100740781	GO:0016021
221	LOC100740781	GO:0016491
222	LOC100740781	GO:0016020
223	LOC100741060	GO:0016021
224	LOC100741060	GO:0005789
225	LOC100741060	GO:0006659
226	LOC100741060	GO:0106245
227	LOC100741060	GO:0016020
228	LOC100741060	GO:0006629
229	LOC100741060	GO:0005783
230	LOC100741060	GO:0016740
231	LOC100741060	GO:0016780
232	LOC100744354	
233	LOC100742226	GO:0005524
234	LOC100742226	GO:0006457
235	LOC100742226	GO:0016887
236	LOC100742226	GO:0051082
237	LOC100742226	GO:0000166
238	LOC100747589	GO:0016740
239	LOC100741282	GO:0016021
240	LOC100741282	GO:0022857
241	LOC100741282	GO:0055085
242	LOC100741282	GO:0016020
243	LOC100748256	GO:0005634
244	LOC100748256	GO:0005515
245	LOC112213456	GO:0005886
246	LOC112213456	GO:0016021
247	LOC112213456	GO:0007165
248	LOC112213456	GO:0050909
249	LOC112213456	GO:0016020
250	LOC100747270	GO:0016021
251	LOC100747270	GO:0016020
252	LOC100740101	GO:0005634
253	LOC100745734	GO:0003676
254	LOC100745734	GO:0008270
255	LOC100745734	GO:0016779
256	LOC100745734	GO:0016740
257	LOC100745734	GO:0046872
258	LOC100744437	GO:0004843
259	LOC100744437	GO:0006511
260	LOC100744437	GO:0016579
261	LOC100744437	GO:0016787
262	LOC117152029	
263	LOC100746639	GO:0016021
264	LOC100746639	GO:0005789
265	LOC100746639	GO:0006629
266	LOC100746639	GO:0019915
267	LOC100746639	GO:0016020
268	LOC100746639	GO:0005783
269	LOC100746639	GO:0140042
270	LOC100749607	
271	LOC100749762	GO:0016021
272	LOC100749762	GO:0005515
273	LOC100749762	GO:0016020
274	LOC100749762	GO:0009653
275	LOC100749762	GO:0030154
276	LOC100747319	GO:0005737
277	LOC100747319	GO:0005634
278	LOC100747319	GO:0003700
279	LOC100747319	GO:0006355
280	LOC100747319	GO:0003677
281	LOC100747319	GO:0005667
282	LOC100747319	GO:0046983
283	LOC100747319	GO:0045944
284	LOC100747319	GO:0048856
285	LOC112213931	
286	LOC105682041	GO:0016614
287	LOC105682041	GO:0050660
288	LOC100743655	GO:0005634
289	LOC100743655	GO:0008270
290	LOC100743655	GO:0006355
291	LOC100743655	GO:0004402
292	LOC100743655	GO:0016573
293	LOC100743655	GO:0016740
294	LOC100743655	GO:0046872
295	LOC100749831	GO:0005737
296	LOC100749831	GO:0005524
297	LOC100749831	GO:0006012
298	LOC100749831	GO:0004335
299	LOC100749831	GO:0016301
300	LOC100749831	GO:0016773
301	LOC100749831	GO:0046835
302	LOC100749831	GO:0000166
303	LOC100749831	GO:0016310
304	LOC100749831	GO:0044238
305	LOC100749831	GO:0071704
306	LOC100741357	GO:0008478
307	LOC100741357	GO:0009443
308	LOC100741357	GO:0016301
309	LOC100741357	GO:0016310
310	LOC100741357	GO:0042816
311	LOC100744582	GO:0046872
312	LOC100744582	GO:0005654
313	LOC100744582	GO:0043565
314	LOC100744582	GO:0007049
315	LOC100744582	GO:0005634
316	LOC100744582	GO:0003677
317	LOC100747630	GO:0016021
318	LOC100747630	GO:0004983
319	LOC100747630	GO:0004930
320	LOC100747630	GO:0007186
321	LOC100747630	GO:0016020
322	LOC100747630	GO:0007165
323	LOC100747630	GO:0007218
324	LOC100743822	
325	LOC112212060	
326	LOC100744659	GO:0005634
327	LOC100744659	GO:0003677
328	LOC100744659	GO:0006352
329	LOC100744659	GO:0046982
330	LOC100744659	GO:0000786
331	LOC100744659	GO:0005694
332	LOC100744659	GO:0030527
333	LOC100748403	GO:0046872
334	LOC100748403	GO:0003993
335	LOC100748403	GO:0016787
336	LOC100747184	GO:0005509
337	LOC100747184	GO:0046872
338	LOC100748289	GO:0005737
339	LOC100748289	GO:0005524
340	LOC100748289	GO:0004829
341	LOC100748289	GO:0006435
342	LOC100748289	GO:0000166
343	LOC100748289	GO:0004812
344	LOC100748289	GO:0006418
345	LOC100748289	GO:0043039
346	LOC100748289	GO:0006412
347	LOC100748289	GO:0016874
348	LOC100745192	
349	LOC100740026	GO:0005634
350	LOC100740026	GO:0003677
351	LOC100740026	GO:0046982
352	LOC100740026	GO:0000786
353	LOC100740026	GO:0005694
354	LOC100740026	GO:0030527
355	LOC100744158	
356	LOC100742174	GO:0032006
357	LOC112213672	
358	LOC105681080	
359	LOC100748519	GO:0030170
360	LOC100748519	GO:0019752
361	LOC100748519	GO:0016831
362	LOC100748519	GO:0003824
363	LOC100748519	GO:0016830
364	LOC100748519	GO:0016829
365	LOC112213101	
366	LOC100750202	GO:0046872
367	LOC100750202	GO:0005524
368	LOC100750202	GO:0006464
369	LOC100750202	GO:0000166
370	LOC105682179	GO:0005524
371	LOC105682179	GO:0007018
372	LOC105682179	GO:0008017
373	LOC105682179	GO:1990939
374	LOC105682179	GO:0003777
375	LOC105682179	GO:0000166
376	LOC105682179	GO:0051179
377	LOC100744626	GO:0005840
378	LOC100745606	GO:0005515
379	LOC100750183	GO:0005515
380	LOC100748433	GO:0005515
381	LOC100745203	GO:0005509
382	LOC100745203	GO:0046872
383	LOC100742943	
384	LOC117151850	
385	LOC100745549	GO:0099122
386	LOC100745549	GO:0016422
387	LOC100745549	GO:0005515
388	LOC100745549	GO:0016740
389	LOC100745549	GO:0008168
390	LOC100745549	GO:0032259
391	LOC100745549	GO:0080009
392	LOC100740061	GO:0007275
393	LOC100740061	GO:0005737
394	LOC100740061	GO:0016192
395	LOC100740061	GO:0060271
396	LOC100740061	GO:0001736
397	LOC100740061	GO:0005515
398	LOC100740061	GO:0030030
399	LOC105681647	
400	LOC100746609	
401	LOC117151612	
402	LOC112213301	GO:0016874
403	LOC100740106	GO:0030170
404	LOC100740106	GO:0019752
405	LOC100740106	GO:0016831
406	LOC100740106	GO:0006520
407	LOC100740106	GO:0003824
408	LOC100740106	GO:0016830
409	LOC100740106	GO:0016829
410	LOC105681339	
411	LOC100749526	GO:0016021
412	LOC100749526	GO:0006633
413	LOC100749526	GO:0102336
414	LOC100749526	GO:0102337
415	LOC100749526	GO:0102338
416	LOC100749526	GO:0102756
417	LOC100749526	GO:0009922
418	LOC100749526	GO:0016020
419	LOC100749526	GO:0006629
420	LOC100749526	GO:0006631
421	LOC100749526	GO:0016740
422	LOC117152484	
423	LOC100745891	GO:0005515
424	LOC117152335	
425	LOC112213538	
426	LOC117151737	
427	LOC100740416	GO:0016021
428	LOC100740416	GO:0005524
429	LOC100740416	GO:0042626
430	LOC100740416	GO:0055085
431	LOC100740416	GO:0140359
432	LOC100740416	GO:0016020
433	LOC100740416	GO:0000166
434	LOC100741710	
435	LOC100742962	
436	LOC100750147	GO:0000123
437	LOC100750147	
438	LOC117151342	
439	LOC117151531	
440	LOC105681115	GO:0008080
441	LOC105681115	GO:0016740
442	LOC105681115	
443	LOC112211974	GO:0005840
444	LOC112211974	GO:0003735
445	LOC112211974	GO:0006412
446	LOC100740948	GO:0016021
447	LOC100740948	GO:0006629
448	LOC100740948	GO:0080019
449	LOC100740948	GO:0102965
450	LOC100740948	GO:0016020
451	LOC100740948	GO:0016491
452	LOC100740948	GO:0016620
453	LOC100740948	GO:1901568
454	LOC117151616	
455	LOC100744646	GO:0042302
456	LOC100744646	GO:0005198
457	LOC105680809	GO:0005886
458	LOC105680809	GO:0016021
459	LOC105680809	GO:0004984
460	LOC105680809	GO:0005549
461	LOC105680809	GO:0007165
462	LOC105680809	GO:0016020
463	LOC105680809	GO:0007608
464	LOC105680809	GO:0050896
465	LOC105680809	GO:0050911
466	LOC100745820	GO:0003723
467	LOC100745820	GO:0003676
468	LOC100745820	GO:0005634
469	LOC100740120	GO:0005886
470	LOC100740120	GO:0016021
471	LOC100740120	GO:0006811
472	LOC100740120	GO:1902600
473	LOC100740120	GO:0015252
474	LOC100740120	GO:0016020
475	LOC117151765	
476	LOC100747330	
477	LOC100747330	GO:0003700
478	LOC100747330	GO:0006355
479	LOC100747330	GO:0005634
480	LOC100743911	GO:0016021
481	LOC100743911	GO:0005576
482	LOC100743911	GO:0005789
483	LOC100743911	GO:0000139
484	LOC100743911	GO:0006897
485	LOC100743911	GO:0030658
486	LOC100743911	GO:0031901
487	LOC100743911	GO:0032585
488	LOC100743911	GO:0055038
489	LOC100743911	GO:0005515
490	LOC100743911	GO:0005886
491	LOC100743911	GO:0016020
492	LOC100743911	GO:0005783
493	LOC100743911	GO:0031410
494	LOC100743911	GO:0005768
495	LOC100743911	GO:0005794
496	LOC100743911	GO:0010008
497	LOC100750168	GO:0005840
498	LOC100750168	GO:0005739
499	LOC100749879	
500	LOC100749879	GO:0007034
501	LOC100749879	GO:0010008
502	LOC100744125	GO:0005737
503	LOC100744125	GO:0005764
504	LOC100744125	GO:0043154
505	LOC100744125	GO:0071986
506	LOC100744125	GO:0043066
507	LOC117151461	
508	LOC100744596	GO:0005524
509	LOC100744596	GO:0003676
510	LOC100744596	GO:0005634
511	LOC100744596	GO:0008270
512	LOC100744596	GO:0003678
513	LOC100744596	GO:0006310
514	LOC100744596	GO:0004386
515	LOC100744596	GO:0000166
516	LOC100744596	GO:0016787
517	LOC100744596	GO:0006260
518	LOC100744596	GO:0032508
519	LOC117151239	
520	LOC100740274	GO:0005524
521	LOC100740274	GO:0004674
522	LOC100740274	GO:0004672
523	LOC100740274	GO:0006468
524	LOC100740274	GO:0000166
525	LOC100740274	GO:0016301
526	LOC100740274	GO:0016310
527	LOC100742615	GO:0016021
528	LOC100742615	GO:0005643
529	LOC100742615	GO:0015031
530	LOC100742615	GO:0031965
531	LOC100742615	GO:0051028
532	LOC100742615	GO:0016020
533	LOC100742615	GO:0005634
534	LOC117152424	
535	LOC100740318	
536	LOC100741253	
537	LOC117152295	
538	LOC117151761	
539	LOC100746081	
540	LOC100750182	GO:0016491
541	LOC100750182	GO:0020037
542	LOC100750182	GO:0046872
543	LOC100750182	GO:0004128
544	LOC100742019	GO:0005840
545	LOC100742019	GO:0003735
546	LOC100742019	GO:0006412
547	LOC100746558	GO:0046872
548	LOC100746558	GO:0016192
549	LOC100746558	GO:0016020
550	LOC100746558	GO:0006886
551	LOC100746558	GO:0005515
552	LOC100746558	GO:0005768
553	LOC100746558	GO:0099023
554	LOC105681660	GO:0005634
555	LOC100747741	GO:0016021
556	LOC100747741	GO:0016020
557	LOC100747982	GO:0005886
558	LOC100747982	GO:0016021
559	LOC100747982	GO:0004984
560	LOC100747982	GO:0005549
561	LOC100747982	GO:0016020
562	LOC100747982	GO:0007608
563	LOC100747982	GO:0050911
564	LOC100745981	GO:0005886
565	LOC100745981	GO:0016021
566	LOC100745981	GO:0004984
567	LOC100745981	GO:0005549
568	LOC100745981	GO:0007165
569	LOC100745981	GO:0016020
570	LOC100745981	GO:0007608
571	LOC100745981	GO:0050896
572	LOC100745981	GO:0050911
573	LOC100740924	GO:0005737
574	LOC100740924	GO:0005856
575	LOC112212256	
576	LOC112212840	
577	LOC100749980	
578	LOC100743060	
579	LOC100740911	GO:0046872
580	LOC100740911	GO:0004842
581	LOC100740911	GO:0016567
582	LOC100747354	GO:0005515
583	LOC100748211	GO:0003723
584	LOC100748211	GO:0046872
585	LOC100748211	GO:0005634
586	LOC100748211	GO:0006396
587	LOC112213013	
588	LOC112213815	
589	LOC100743699	GO:0005634
590	LOC100743699	GO:0006355
591	LOC100743699	GO:0003677
592	LOC100743699	GO:0000981
593	LOC100743699	GO:0006357
594	LOC100745658	GO:0000062
595	LOC100744625	GO:0008289
596	LOC100744625	GO:0006869
597	LOC100744625	GO:0061817
598	LOC100744625	GO:0005783
599	LOC100744625	GO:0016020
600	LOC100744625	GO:0012505
601	LOC112212061	
602	LOC100744109	GO:0016021
603	LOC100744109	GO:0016020
604	LOC100747179	GO:0006357
605	LOC100747179	GO:0003712
606	LOC100747179	GO:0016592
607	LOC100747179	GO:0005634
608	LOC100747179	GO:0032991
609	LOC100740394	GO:0048731
610	LOC100740394	GO:0016021
611	LOC100740394	GO:0016020
612	LOC105681891	GO:0016021
613	LOC105681891	GO:0016020
614	LOC100747004	GO:0016021
615	LOC100747004	GO:0016192
616	LOC100747004	GO:0000139
617	LOC100747004	GO:0015031
618	LOC100747004	GO:0016020
619	LOC100748334	GO:0003723
620	LOC100748334	GO:0003676
621	LOC100748334	GO:0005730
622	LOC100748334	GO:0006364
623	LOC100748334	GO:0005634
624	LOC100748334	GO:0042254
625	LOC100746121	GO:0016567
626	LOC100746121	GO:0008270
627	LOC100746121	GO:0004842
628	LOC105681208	
629	LOC100742921	GO:0005840
630	LOC100742921	GO:0003735
631	LOC100742921	GO:0006412
632	LOC100742921	GO:0022627
633	LOC100742921	GO:0005737
634	LOC117152339	
635	LOC117152402	GO:0005581
636	LOC117152402	GO:0042302
637	LOC117152402	GO:0005198
638	LOC117151505	
639	LOC112212112	
640	LOC100744272	GO:0046872
641	LOC112212442	
642	LOC105681320	GO:0004371
643	LOC105681320	GO:0006071
644	LOC105681320	GO:0016301
645	LOC105681320	GO:0016310
646	LOC105681457	
647	LOC100745252	GO:0016021
648	LOC100745252	GO:0005524
649	LOC100745252	GO:0042626
650	LOC100745252	GO:0055085
651	LOC100745252	GO:0140359
652	LOC100745252	GO:0016020
653	LOC100745252	GO:0000166
654	LOC100744615	GO:0003723
655	LOC100744615	GO:0003676
656	LOC100744615	GO:0035278
657	LOC100744615	GO:0005515
658	LOC117151939	
659	LOC112212515	
660	LOC100749892	GO:0005634
661	LOC100749892	GO:0006310
662	LOC100749892	GO:0033557
663	LOC100749892	GO:0006281
664	LOC100749892	GO:0006260
665	LOC100749892	GO:0005515
666	LOC100749892	GO:0006974
667	LOC100749892	GO:0006996
668	LOC100749892	GO:0006259
669	LOC100743566	GO:0003676
670	LOC100743128	GO:0003676
671	LOC100743128	GO:0003723
672	LOC100743128	
673	LOC117151180	
674	LOC112213340	
675	LOC100745559	GO:0005886
676	LOC100745559	GO:0007155
677	LOC100745559	GO:0007411
678	LOC100745559	GO:0005515
679	LOC100745559	GO:0016020
680	LOC100745559	GO:0016021
681	LOC100745559	GO:0009653
682	LOC100745559	GO:0007399
683	LOC100745559	GO:0048699
684	LOC100749123	GO:0016021
685	LOC100749123	GO:0016020
686	LOC105680220	
687	LOC100744821	GO:0016021
688	LOC100744821	GO:0016020
689	LOC100744821	GO:0005737
690	LOC100744821	GO:0010008
691	LOC105680846	GO:0005730
692	LOC105680846	GO:0032040
693	LOC105680846	GO:0042254
694	LOC105680846	GO:0005634
695	LOC117151864	
696	LOC100740581	GO:0005634
697	LOC100747144	GO:0046872
698	LOC100747144	GO:0036396
699	LOC100747144	GO:0080009
700	LOC117152538	GO:0004984
701	LOC117152538	GO:0005549
702	LOC117152538	GO:0016020
703	LOC117152538	GO:0007608
704	LOC117152538	GO:0005886
705	LOC117152538	GO:0016021
706	LOC117152538	GO:0007165
707	LOC117152538	GO:0050896
708	LOC117152538	GO:0050911
709	LOC100745689	GO:0016021
710	LOC100745689	GO:0005515
711	LOC100745689	GO:0016020
712	LOC100750166	GO:0016301
713	LOC100750166	GO:0016310
714	LOC100749487	GO:0008083
715	LOC100749487	GO:0007165
716	LOC117152421	
717	LOC100744530	
718	LOC100744890	GO:0016021
719	LOC100744890	GO:0006986
720	LOC100744890	GO:0043066
721	LOC100744890	GO:0016020
722	LOC105681156	
723	LOC100747461	GO:0005737
724	LOC100747461	GO:0005869
725	LOC100747461	GO:0005856
726	LOC117151767	
727	LOC112213832	
728	LOC100743123	GO:0016021
729	LOC100743123	GO:0015035
730	LOC100743123	GO:0036134
731	LOC100743123	GO:0001516
732	LOC100743123	GO:0009055
733	LOC100743123	GO:0050220
734	LOC100743123	GO:0097573
735	LOC100743123	GO:0004362
736	LOC100743123	GO:0016020
737	LOC100743123	GO:0006629
738	LOC100743123	GO:0006631
739	LOC100743123	GO:0006633
740	LOC100743123	GO:0006693
741	LOC100743123	GO:0098869
742	LOC100749039	GO:0016021
743	LOC100749039	GO:0016020
744	LOC100743208	GO:0016021
745	LOC100743208	GO:0005856
746	LOC100743208	GO:0007517
747	LOC100743208	GO:0016012
748	LOC100743208	GO:0042383
749	LOC100743208	GO:0005886
750	LOC100743208	GO:0016020
751	LOC100745387	GO:0005524
752	LOC100745387	GO:0106310
753	LOC100745387	GO:0106311
754	LOC100745387	GO:0004683
755	LOC100745387	GO:0005516
756	LOC100745387	GO:0004672
757	LOC100745387	GO:0006468
758	LOC100745387	GO:0110165
759	LOC100745387	GO:0000166
760	LOC100745387	GO:0016301
761	LOC100745387	GO:0016310
762	LOC100745387	GO:0004674
763	LOC117151440	
764	LOC100746355	GO:0005515
765	LOC100746355	GO:0016020
766	LOC100746355	GO:0016021
767	LOC100748838	GO:0005515
768	LOC117151660	
769	LOC117151485	GO:0003676
770	LOC117151485	GO:0008270
771	LOC100741996	GO:0016021
772	LOC100741996	GO:0016020
773	LOC100749429	GO:0006355
774	LOC100749429	GO:0016570
775	LOC100749429	GO:0005515
776	LOC100749429	GO:0043231
777	LOC112213902	
778	LOC100747187	GO:0005634
779	LOC100747187	GO:0042254
780	LOC100744031	
781	LOC117152235	
782	LOC100750218	GO:0008270
783	LOC100750218	GO:0046872
