ensembl_gene_id	go_id
446	LOC122851929	GO:0015012
447	LOC122851929	GO:0005783
448	LOC122851929	GO:0005789
449	LOC122854994	
450	LOC122849728	
451	LOC122855738	GO:0016020
452	LOC122855738	GO:0016021
453	LOC122849224	GO:0005634
454	LOC122849224	GO:0003723
455	LOC122849224	GO:0003676
456	LOC122849224	GO:0006397
457	LOC122849224	GO:0008380
458	LOC122848824	GO:0005524
459	LOC122848824	GO:0003676
460	LOC122848824	GO:0004386
461	LOC122848824	GO:0000166
462	LOC122848824	GO:0016787
463	LOC122848824	GO:0005634
464	LOC122848824	GO:0006397
465	LOC122848824	GO:0008380
466	LOC122848824	GO:0051276
467	LOC122848824	GO:0022414
468	LOC122849233	
469	LOC122849233	GO:0016020
470	LOC122849233	GO:0016021
471	LOC122849317	GO:0046872
472	LOC122849317	GO:0016740
473	LOC122849317	GO:0005737
474	LOC122849317	GO:0016567
475	LOC122859011	GO:0005634
476	LOC122859011	GO:0003723
477	LOC122859011	GO:0003676
478	LOC122859011	GO:0006397
479	LOC122859011	GO:0008380
480	LOC122861008	
481	LOC122853221	GO:0016021
482	LOC122853221	GO:0005524
483	LOC122853221	GO:0055085
484	LOC122853221	GO:0140359
485	LOC122853221	GO:0016020
486	LOC122853221	GO:0000166
487	LOC122858510	
488	LOC122853412	GO:0005515
489	LOC122860401	GO:0016020
490	LOC122860401	GO:0016021
491	LOC122848089	GO:0003824
492	LOC122848089	GO:0016791
493	LOC122849361	
494	LOC122860368	
495	LOC122850343	GO:0005515
496	LOC122848193	
497	LOC122853563	
498	LOC122859756	GO:0016021
499	LOC122859756	GO:0005524
500	LOC122859756	GO:0006813
501	LOC122859756	GO:0000166
502	LOC122859756	GO:0016887
503	LOC122859756	GO:0005215
504	LOC122859756	GO:0008556
505	LOC122860357	GO:0003735
506	LOC122860357	GO:0006412
507	LOC122860357	GO:0005840
508	LOC122860357	GO:0005515
509	LOC122852871	
510	LOC122852871	GO:0016020
511	LOC122852871	GO:0016021
512	LOC122848346	GO:0005524
513	LOC122848346	GO:0006468
514	LOC122848346	GO:0005856
515	LOC122848346	GO:0004672
516	LOC122848346	GO:0004713
517	LOC122848346	GO:0007172
518	LOC122848346	GO:0005925
519	LOC122848346	GO:0016020
520	LOC122848346	GO:0000166
521	LOC122848346	GO:0005886
522	LOC122848346	GO:0050896
523	LOC122848346	GO:0030054
524	LOC122848346	GO:0071944
525	LOC122848346	GO:0042995
526	LOC122848346	GO:0009887
527	LOC122848346	GO:0030182
528	LOC122848346	GO:0018108
529	LOC122848346	GO:0008284
530	LOC122848346	GO:0051128
531	LOC122854327	
532	LOC122852124	GO:0007034
533	LOC122850250	GO:0005739
534	LOC122850250	GO:0005515
535	LOC122850250	GO:0019843
536	LOC122850250	GO:0032543
537	LOC122850250	GO:0043024
538	LOC122850250	GO:0005840
539	LOC122850250	GO:0003723
540	LOC122850250	GO:0006417
541	LOC122854096	GO:0016787
542	LOC122850809	GO:0006508
543	LOC122850809	GO:0004252
544	LOC122850809	GO:0016020
545	LOC122850809	GO:0016021
546	LOC122850809	GO:0004984
547	LOC122850809	GO:0005549
548	LOC122850809	GO:0007608
549	LOC122850809	GO:0050911
550	LOC122860883	GO:0005506
551	LOC122860883	GO:0016702
552	LOC122860883	GO:0046872
553	LOC122860883	GO:0016491
554	LOC122860883	GO:0051213
555	LOC122860883	GO:0017172
556	LOC122860883	GO:0042412
557	LOC122848829	GO:0016021
558	LOC122848829	GO:0016020
559	LOC122857606	
560	LOC122856753	GO:0006355
561	LOC122856753	GO:0005515
562	LOC122856753	GO:0006357
563	LOC122856753	GO:0032784
564	LOC122856753	GO:0046872
565	LOC122856753	GO:0005634
566	LOC122856753	GO:0043229
567	LOC122849965	GO:0016021
568	LOC122849965	GO:0000139
569	LOC122849965	GO:0015165
570	LOC122849965	GO:0090481
571	LOC122849965	GO:0016020
572	LOC122849965	GO:0008643
573	LOC122853348	GO:0008270
574	LOC122853348	GO:0005515
575	LOC122853348	GO:0046872
576	LOC122853348	GO:0005516
577	LOC122856638	GO:0050660
578	LOC122856638	GO:0016627
579	LOC122856638	GO:0003995
580	LOC122856638	GO:0016491
581	LOC122853333	GO:0005975
582	LOC122853333	GO:0004553
583	LOC122853333	GO:0003824
584	LOC122853333	GO:0030246
585	LOC122853333	GO:0016787
586	LOC122853333	GO:0008152
587	LOC122853333	GO:0016798
588	LOC122853333	GO:0090599
589	LOC122851788	GO:0004001
590	LOC122851788	GO:0006166
591	LOC122851788	GO:0005524
592	LOC122851788	GO:0005634
593	LOC122851788	GO:0044209
594	LOC122850693	GO:0006508
595	LOC122850693	GO:0004222
596	LOC122850693	GO:0008237
597	LOC122850693	GO:0046872
598	LOC122850693	GO:0005886
599	LOC122850693	GO:0016787
600	LOC122850693	GO:0008233
601	LOC122861182	GO:0005198
602	LOC122861182	GO:0042302
603	LOC122851218	
604	LOC122854372	GO:0016702
605	LOC122854372	GO:0046872
606	LOC122858557	GO:0051726
607	LOC122858557	GO:0018024
608	LOC122858557	GO:0031151
609	LOC122858557	GO:0034729
610	LOC122858557	GO:0016740
611	LOC122858557	GO:0008168
612	LOC122858557	GO:0032259
613	LOC122858557	GO:0005634
614	LOC122858557	GO:0006325
615	LOC122858557	
616	LOC122857789	GO:0005515
617	LOC122857789	GO:0035556
618	LOC122857789	GO:0051260
619	LOC122847387	
620	LOC122849108	GO:0016021
621	LOC122849108	GO:0007186
622	LOC122849108	GO:0004930
623	LOC122849108	GO:0016020
624	LOC122849108	GO:0007165
625	LOC122854664	GO:0005515
626	LOC122854664	GO:0004725
627	LOC122854664	GO:0006470
628	LOC122854664	GO:0071985
629	LOC122854664	GO:0046872
630	LOC122854664	GO:0040011
631	LOC122854664	GO:0009653
632	LOC122854664	GO:0048666
633	LOC122847560	GO:0003824
634	LOC122847560	GO:0009116
635	LOC122847560	GO:0006139
636	LOC122847560	GO:0004731
637	LOC122860982	GO:0003986
638	LOC122860982	GO:0008775
639	LOC122860982	GO:0006083
640	LOC122860982	GO:0019679
641	LOC122849632	GO:0003677
642	LOC122849632	GO:0000786
643	LOC122849632	GO:0046982
644	LOC122851849	GO:0005634
645	LOC122851849	GO:0006913
646	LOC122851849	GO:0033036
647	LOC122851849	GO:0043170
648	LOC122851849	GO:0071702
649	LOC122851849	GO:0071705
650	LOC122851849	GO:0005643
651	LOC122852183	
652	LOC122849166	
653	LOC122860939	GO:0003677
654	LOC122860939	GO:0000786
655	LOC122860939	GO:0006352
656	LOC122860939	GO:0046982
657	GeneID_122853616	
658	LOC122852985	GO:0005509
659	LOC122847580	
660	LOC122854349	
661	LOC122847927	GO:0003746
662	LOC122847927	GO:0006414
663	LOC122847927	GO:0005853
664	LOC122858959	GO:0003723
665	LOC122858959	GO:0003676
666	LOC122858959	GO:0051028
667	LOC122854504	GO:0005515
668	LOC122854504	GO:0005730
669	LOC122850823	GO:0005524
670	LOC122850823	GO:0006468
671	LOC122850823	GO:0004672
672	LOC122860747	GO:0005515
673	LOC122860747	GO:0005576
674	LOC122860747	GO:0004222
675	LOC122860747	GO:0008237
676	LOC122860747	GO:0030198
677	LOC122860270	
678	LOC122850750	
679	LOC122850750	GO:0016020
680	LOC122850750	GO:0016021
681	LOC122854790	GO:0003677
682	LOC122854790	GO:0006351
683	LOC122854790	GO:0005634
684	LOC122854790	GO:0000428
685	LOC122854790	GO:0016829
686	LOC122854790	GO:0005730
687	LOC122854790	GO:0008124
688	LOC122854790	GO:0006729
689	LOC122857669	GO:0003735
690	LOC122857669	GO:0006412
691	LOC122857669	GO:0005840
692	LOC122857669	GO:0015935
693	LOC122857669	GO:0005737
694	LOC122857669	GO:0022627
695	LOC122857669	GO:0000028
696	LOC122858866	GO:0046872
697	LOC122858866	GO:0003824
698	LOC122858866	GO:0050660
699	LOC122858866	GO:0017150
700	LOC122858866	GO:0008033
701	LOC122858866	GO:0016491
702	LOC122858866	GO:0002943
703	LOC122859724	GO:0008194
704	LOC122859724	GO:0016020
705	LOC122859724	GO:0016021
706	LOC122859724	GO:0016740
707	LOC122859724	GO:0016757
708	LOC122852380	GO:0003723
709	LOC122852380	GO:0010468
710	LOC122852380	
711	LOC122854312	GO:0005524
712	LOC122854312	GO:0005634
713	LOC122854312	GO:0003723
714	LOC122854312	GO:0003676
715	LOC122854312	GO:0003724
716	LOC122854312	GO:0000166
717	LOC122854312	GO:0016787
718	LOC122854312	GO:0043229
719	LOC122854312	GO:0004386
720	LOC122854312	GO:0005730
721	LOC122853930	GO:0016567
722	LOC122848999	
723	LOC122847424	GO:0016021
724	LOC122847424	GO:0016757
725	LOC122847424	GO:0006486
726	LOC122847424	GO:0016020
727	LOC122847424	GO:0005783
728	LOC122847424	GO:0005789
729	LOC122847424	GO:0015012
730	LOC122853662	
731	LOC122857920	GO:0016021
732	LOC122857920	GO:0005515
733	LOC122857920	GO:0016020
734	LOC122857920	GO:0006811
735	LOC122857920	GO:0055085
736	LOC122857920	GO:0006816
737	LOC122857920	GO:0070588
738	LOC122857920	GO:0005262
739	LOC122857920	GO:0005216
740	LOC122857920	GO:0005219
741	LOC122857920	GO:0006874
742	LOC122857920	GO:0016529
743	LOC122857920	GO:0033017
744	LOC122857920	GO:0051209
745	LOC122860958	GO:0016021
746	LOC122860958	GO:0016020
747	LOC122860958	GO:0015293
748	LOC122860958	GO:0055085
749	LOC122859495	GO:0016020
750	LOC122859495	GO:0016021
751	LOC122860844	GO:0005549
752	LOC122860844	GO:0004984
753	LOC122860844	GO:0016020
754	LOC122860844	GO:0007608
755	LOC122860844	GO:0016021
756	LOC122860844	GO:0050911
757	LOC122860844	GO:0005886
758	LOC122860844	GO:0007165
759	LOC122860844	GO:0050896
760	LOC122850183	
761	LOC122857397	
762	LOC122855684	GO:0016021
763	LOC122855684	GO:0007186
764	LOC122855684	GO:0004930
765	LOC122855684	GO:0016020
766	LOC122855684	GO:0007165
767	LOC122858948	
768	LOC122851905	
769	LOC122855393	GO:0005524
770	LOC122855393	GO:0005515
771	LOC122855393	GO:0006468
772	LOC122855393	GO:0004672
773	LOC122855393	GO:0003774
774	LOC122855393	GO:0016459
775	LOC122855393	GO:0000166
776	LOC122855393	GO:0050896
777	LOC122855393	GO:0005737
778	LOC122855393	GO:0003779
779	LOC122855393	GO:0005856
780	LOC122855393	GO:0043226
781	LOC122855393	GO:0007601
782	LOC122852333	
783	LOC122857360	GO:0003677
784	LOC122857360	GO:0000786
785	LOC122857360	GO:0006334
786	LOC122847933	
787	LOC122858617	
788	LOC122856542	GO:0005515
789	LOC122852838	GO:0005515
790	LOC122852838	GO:0018064
791	LOC122852838	GO:0030047
792	LOC122852838	GO:0016740
793	LOC122852838	GO:0008168
794	LOC122852838	GO:0032259
795	LOC122852838	GO:0005737
796	LOC122852838	GO:0043229
797	LOC122852838	GO:0003779
798	LOC122852838	GO:0018021
799	LOC122850573	GO:0005515
800	LOC122855146	
801	LOC122851403	GO:0016791
802	LOC122851403	GO:0006470
803	LOC122851403	GO:0008138
804	LOC122851403	GO:0016311
805	LOC122851403	GO:0005515
806	LOC122851403	GO:0016020
807	LOC122851403	GO:0022857
808	LOC122851403	GO:0055085
809	LOC122851403	GO:0016021
810	LOC122851403	GO:0005886
811	LOC122851403	GO:0006811
812	LOC122848473	GO:0016020
813	LOC122848473	GO:0016021
814	LOC122851327	GO:0006355
815	LOC122851327	GO:0005634
816	LOC122851327	GO:0005515
817	LOC122851327	GO:0003676
818	LOC122851327	GO:0003723
819	LOC122851327	GO:0003712
820	LOC122855593	
821	LOC122852345	GO:0003824
822	LOC122852345	GO:0016491
823	LOC122852345	GO:0016615
824	LOC122852345	GO:0006108
825	LOC122852345	GO:0016616
826	LOC122852345	GO:0019752
827	LOC122852345	GO:0030060
828	LOC122852345	GO:0006099
829	LOC122847649	GO:0005515
830	LOC122857884	
