ensembl_gene_id	go_id
342	BIMP23204	GO:0019205
343	BIMP23204	GO:0006139
344	BIMP23204	GO:0005524
345	BIMP10889	
346	BIMP10589	GO:0000811
347	BIMP10589	GO:0006260
348	BIMP21412	GO:0008270
349	BIMP24833	GO:0005515
350	BIMP24833	GO:0003676
351	BIMP17300	GO:0004620
352	BIMP20551	
353	BIMP24634	GO:0004867
354	BIMP20059	GO:0003993
355	BIMP18123	
356	BIMP18261	GO:0016301
357	BIMP18261	GO:0015937
358	BIMP18261	GO:0004594
359	BIMP18261	GO:0005524
360	BIMP20679	GO:0043565
361	BIMP20679	GO:0003700
362	BIMP20679	GO:0008270
363	BIMP20679	GO:0006355
364	BIMP10741	GO:0005871
365	BIMP10741	GO:0019894
366	BIMP10741	GO:0005515
367	BIMP13790	GO:0006351
368	BIMP13790	GO:0003899
369	BIMP13790	GO:0005515
370	BIMP13790	GO:0003677
371	BIMP21614	GO:0015935
372	BIMP21614	GO:0005840
373	BIMP21614	GO:0006412
374	BIMP21614	GO:0003735
375	BIMP22828	
376	BIMP23252	GO:0005634
377	BIMP23252	GO:0008270
378	BIMP10072	GO:0003924
379	BIMP10072	GO:0005525
380	BIMP25445	
381	BIMP15802	
382	BIMP14339	
383	BIMP12566	
384	BIMP18094	
385	BIMP16438	
386	BIMP15692	GO:0016567
387	BIMP15692	GO:0004842
388	BIMP15692	GO:0008270
389	BIMP17201	
390	BIMP13040	
391	BIMP17104	
392	BIMP21146	GO:0006629
393	BIMP21146	GO:0004806
394	BIMP12939	GO:0008643
395	BIMP12939	GO:0005351
396	BIMP12939	GO:0022857
397	BIMP12939	GO:0016020
398	BIMP24293	GO:0003682
399	BIMP17028	
400	BIMP12590	
401	BIMP21247	GO:0006397
402	BIMP21247	GO:0016788
403	BIMP21247	GO:0016787
404	BIMP18891	
405	BIMP14521	GO:0032259
406	BIMP14521	GO:0008168
407	BIMP14521	GO:0003676
408	BIMP15971	
409	BIMP19497	
410	BIMP23173	
411	BIMP12422	GO:0019752
412	BIMP12422	GO:0030170
413	BIMP12422	GO:0016831
414	BIMP12422	GO:0003824
415	BIMP14625	GO:0043565
416	BIMP20921	GO:0033890
417	BIMP20921	GO:0044237
418	BIMP20921	GO:0008408
419	BIMP20921	GO:0000166
420	BIMP20921	GO:0008033
421	BIMP20921	GO:0006139
422	BIMP20921	GO:0003676
423	BIMP22399	
424	BIMP14300	
425	BIMP14858	GO:0006468
426	BIMP14858	GO:0004672
427	BIMP14858	GO:0005524
428	BIMP14858	GO:0016021
